video_id,url,title,description,published_at,duration,thumbnail,playlist,content_type,primary_topic,secondary_topics,treatment,concern,doctor,location,patient_case,search_intent,best_destination_url,embed_priority,transcript_available,needs_manual_review,notes
9Oa4RYMsgNA,https://www.youtube.com/watch?v=9Oa4RYMsgNA,क्या महिलाएं भी हेयर ट्रांसप्लांट करवा सकती हैं? | Hair Transplant for women | Radiance,"#radianceclinic #हेयर_ट्रांसप्लांट #hairloss #hairtransplantresults #hairtransplantclinic #hairtransplantsurgery महिलाओं में हेयर ट्रांसप्लांट | Female Pattern Hair Loss - Why Hair Transplants Advised | Watch The Interview of Dr. Satyartha Prakash from Radiance Clinic. For more information and appointments call 9238321888, 9238122550. 👩🏻⚕GET TO KNOW US! Radiance Skin & Hair Clinics Plot No – N/1-46, IRC Village, Fi",2023-07-20,PT1M7S,https://i.ytimg.com/vi/9Oa4RYMsgNA/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,Dr. Satyarth Prakash,,,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
05pM0SrNg8o,https://www.youtube.com/watch?v=05pM0SrNg8o,"Secrets To A Dandruff-free Head, Revealed!","Exclusive Interview With Dr. Satyartha Prakash from Radiance Clinics , Bhubaneswar on "" बालों को झड़ने से रोकने के आसान उपाय | Easy Steps to Control Hair Fall & Get Strong and healthy Hair 1- Hair Loss - Causes, Symptoms and Treatment Options 2- Easy Steps to Control Hair Fall 3- Get Strong and healthy Hair 4- Hair loss myths | Causes And Treatment Of Hair Loss 5- Hair Loss Treatment for Women 6- Simple home remedies",2023-07-18,PT1M22S,https://i.ytimg.com/vi/05pM0SrNg8o/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
KtZiGdzystM,https://www.youtube.com/watch?v=KtZiGdzystM,କେଶ ଝଡିବା ବନ୍ଦ ହେବ - ପ୍ରାକୃତିକ ଉପାୟରେ କରନ୍ତୁ ଚିକିତ୍ସା Home Remedies to STOP Hair Loss Permanently |,"Exclusive Interview With Dr. Satyartha Prakash from Radiance Clinics , Bhubaneswar on "" Home Remedies to Prevent from Your Hair Loss Permanently // କେଶ ଝଡ଼ିବା ସମସ୍ୟାକୁ ଦୂର କରିବା ପାଇଁ ଚମତ୍କାରୀ ଘରୋଇ ଉପଚାର // बाल झड़ने से रोकने के घरेलू उपाय और सबसे सस्ता इलाज In this Interview Dr. Satyartha Prakash will describe the Common Question Related to how to stop hair fall immediately Like - : 1- Simple home remedies to STOP ha",2023-07-09,PT1M22S,https://i.ytimg.com/vi/KtZiGdzystM/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
6IJI8JEcCuI,https://www.youtube.com/watch?v=6IJI8JEcCuI,100% ଗ୍ୟାରେଣ୍ଟି ଚୁଟି ଝଡ଼ିବା ବନ୍ଦ ହେବ | Stop Hair Loss & Regrow Hair Naturally Dr. Satyartha Prakash,✅ ଚୁଟି ଝଡ଼ିବା ବନ୍ଦ କରିବାର ଗ୍ୟାରେଣ୍ଟି ଉପାୟ ✅ बालों का झड़ना कैसे रोकें और प्राकृतिक रूप से बालों को दोबारा कैसे बढ़ाएं | ✅ Proven Ways to Regrow Hair Naturally ✅ 10 Natural Remedies to Stop Hair Fall ✅ How to stop hair loss and regrow hair naturally ✅ Alternative Treatments for Hair Loss ✅ Home Remedies To Regrow Hair On Bald Patches ✅ Hair Transplant India ✅ Baldness Treatment ✅ Hair Transplant in Odisha ✅ Hair Clini,2023-07-09,PT1M21S,https://i.ytimg.com/vi/6IJI8JEcCuI/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,true,yt-dlp public metadata merged with official channel RSS
qZzb5Oko5DI,https://www.youtube.com/watch?v=qZzb5Oko5DI,सस्ते में हेयर ट्रांसप्लांट ना करे| Do Not do low budjet Hairtransplant| Its risky Dr Satyartha,"✅ सावधान ! भूल कर भी हेयर ट्रांसप्लांट कम खर्च में नहीं करवाना चाहिए ✅ 10 कारण - हेयर ट्रांसप्लांट कम खर्च में नहीं कराएं ✅ हेयर ट्रांसप्लांट करवाने में कितना ख़र्चा आता है? ✅ हेयर ट्रांसप्लांट कम खर्च में नहीं ✅ यहां सस्ते में उगाए जा रहे गंजे लोगों के सिर पर बाल, उमड़ी भीड़! ✅ जानिए हेयर ट्रांसप्लांट का खर्च ✅ Hair Transplant India ✅ Baldness Treatment ✅ Hair Transplant in Odisha ✅ Hair Clinic in Bhubaneswar ✅ Hair",2023-07-09,PT2M51S,https://i.ytimg.com/vi/qZzb5Oko5DI/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
JZxWGeIjFFI,https://www.youtube.com/watch?v=JZxWGeIjFFI,💥Amazing Hair Transplant Before and After Results with 2000 Grafts | Best Hair transplant in Odisha,"Watch The Exclusive Interview of Dr. Satyartha Prakash from Radiance Clinics, Bhubaneswar on "" Amazing Results of Hair Transplant | ହେୟାର୍ ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ୍ ପରେ ବେଷ୍ଟ ରେଜଲ୍ଟ | हेयर ट्रांसप्लांट बेस्ट रिजल्ट | Hair Transplant के कैसे रिजल्ट "" ✅ Hair Transplant in Odisha ✅ Hair Clinic in Bhubaneswar ✅ Hair Restoration ✅ hair transplant information ✅ hair transplant clinic ✅ best hair transplant clinic ✅ hair transplant d",2023-06-01,PT2M37S,https://i.ytimg.com/vi/JZxWGeIjFFI/maxresdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
sEzgAYKmKjw,https://www.youtube.com/watch?v=sEzgAYKmKjw,BEST HAIR TRANSPLANT IN BHUBANESWAR| 1500 grafts| RADIANCE CLINIC,"A case study of 1500grafts hair transplant was done on the frontal aspect, the results shown in the video are 6 months post hair transplant. More density is expected in another 3 months timeline. ✅ हेयर ट्रांसप्लांट कैसे करते हैं ? ✅ Radiance hair loss treatment ✅ Best Hair Transplant Clinic ✅ Radiance Skin & Hair Clinic ✅ Hair Transplant India ✅ Baldness Treatment ✅ Hair Transplant in Odisha ✅ Hair Clinic in Bhubane",2023-05-31,PT2M38S,https://i.ytimg.com/vi/sEzgAYKmKjw/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
tHirYEo5kGs,https://www.youtube.com/watch?v=tHirYEo5kGs,डैंड्रफ हटाने का सबसे आसान घरेलु तरीका | Home Remedies For Dandruff | Dr. Satyartha Prakash,"Dr. Satyartha Prakash from Radiance Clinic , Bhubaneswar. explains how to treat dandruff and itchy scalp, what are different dandruff causes and treatment, how to remove dandruff from scalp, etc. रूसी डैंड्रफ की समस्या जड़ से ख़त्म,बालों की लम्बाई इतनी बढ़ेगी खुद ही देखकर चौंक जाओगे, झड़ते टूटते बालों की समस्या, बालों को जड़ से काला और घना करें, गंजेपन का घरेलु ईलाज के लिए यह रेमेडी/ नुस्खा बहुत ही कारगर है, इसके इस्तेमाल",2023-04-24,PT3M40S,https://i.ytimg.com/vi/tHirYEo5kGs/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
lLnet-X2-Fg,https://www.youtube.com/watch?v=lLnet-X2-Fg,Best Solution For Dandruff Permanently डैंड्रफ को दूर भगाएंगे यह 5 रामबाण उपाय Dr Satyartha Prakash,"Do you know What are the main causes of dandruff? Dr. Satyartha Prakash from Radiance Clinic , Bhubaneswar. explains how to treat dandruff and itchy scalp, what are different dandruff causes and treatment, how to remove dandruff from scalp, etc. ✅ dandruff treatment at home ✅ dandruff removal at home ✅ dandruff scrathing ✅ how to remove dandruff ✅ dandruff permanent solution ✅ dandruff home remedy ✅ dandruff best sol",2023-04-22,PT4M11S,https://i.ytimg.com/vi/lLnet-X2-Fg/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
YaXeTL015Q0,https://www.youtube.com/watch?v=YaXeTL015Q0,How to use Minoxidil Oil | मिनोक्सिडिल कैसे लागू करें |,"Watch The Interview of Dr. Satyartha Prakash from Radiance Clinic , Bhubaneswar | Minoxidil is a very common medicine used for the treatment of hair loss especially in men. There are a lot of drawbacks for this. There is lot of dryness which develops on the scalp and the hair. So it is obvious that the patients have to do something to condition the hair post the application of minoxidil. Usually I advice you to apply",2023-04-21,PT6M27S,https://i.ytimg.com/vi/YaXeTL015Q0/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
_3Hy-y73XC4,https://www.youtube.com/watch?v=_3Hy-y73XC4,Reason For Female Hair Loss | महिलाओं के बाल क्युँ झड़ते हैं | Dr. Satyartha Prakash,Reason For Female Hair Loss | महिलाओं के बाल क्युँ झड़ते हैं | | Watch The Interview of Dr. Satyartha Prakash from Radiance Clinic. ✅ What Causes Hair Thinning In Young Females ✅ teenage hair loss ✅ teenage hair fall ✅ teenage hairloss teenage ✅ teenage hair loss solutions ✅ how to stop hair loss in teenage guys ✅ teenage balding ✅ teenage hair loss boy ✅ teenage hair lose ✅ teenage hair loss stop ✅ hair lose in teen,2023-04-20,PT1M12S,https://i.ytimg.com/vi/_3Hy-y73XC4/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,,,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
AAFnJLx-5DY,https://www.youtube.com/watch?v=AAFnJLx-5DY,हेयर ट्रांसप्लांट कब करना चाहिए | When to do Hair Transplant in Hindi | Dr. Satyartha Prakash,✅ when to do hair transplant ✅ when to do first wash after hair transplant ✅ when to do second hair transplant ✅ at what stage hair transplant ✅ at what stage should you get a hair transplant ✅ when to dye hair after hair transplant ✅ when to consider hair transplant ✅ when do transplanted hair start to grow ✅ How soon after hair transplant can i dye my hair ✅ When can i use conditioner after hair transplant ✅ When c,2023-04-19,PT4M24S,https://i.ytimg.com/vi/AAFnJLx-5DY/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,Dr. Satyarth Prakash,,,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
LGBwtKwa3-o,https://www.youtube.com/watch?v=LGBwtKwa3-o,हेयर ट्रांसप्लांट कैसे करते हैं ? Step by Step about Hair Transplant in Hindi | Dr Satyartha Prakash,"Step by Step about Hair Transplant in Hindi | Watch The Interview of Dr. Satyartha Prakash from Radiance Clinic , Bhubaneswar. हेयर ट्रांसप्लांट बाल कितने वर्ष तक रहते हैं? हेयर ट्रांसप्लांट करने में कितना पैसा लगता है? क्या हेयर ट्रांसप्लांट से मौत हो सकती है? क्या हेयर ट्रांसप्लांट के बाद बाल गिरते हैं? ✅ what is hair transplant in hindi ✅ hair transplant procedure step by step ✅ how hair transplant is done ✅ how h",2023-04-17,PT11M20S,https://i.ytimg.com/vi/LGBwtKwa3-o/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
3K2sIyn8bds,https://www.youtube.com/watch?v=3K2sIyn8bds,Prevent Hair Fall from Helmet Use | हेल्मेट्स से होने वाले Hair Loss से कैसे बचें? Radiance Clinic,"#RadianceClinic #हेयर_ट्रांसप्लांट #hairloss Prevent Hair Fall from Regular Helmet Use | Watch The Interview of Dr. Satyartha Prakash from Radiance Clinic. नियमित रूप से हेलमेट पहनने की कारण से बाल झड़ सकते हैं। यदि आप लंबे समय तक हेलमेट पहनते हैं, तो इससे पसीने का निर्माण हो सकता है, जिसके परिणामस्वरूप आपके स्कैल्प पर बैक्टीरिया हो सकता है। खराब गुणवत्ता वाली सामग्री से बने हेलमेट अधिक पसीना पैदा कर सकते हैं जिससे फ",2023-04-05,PT1M18S,https://i.ytimg.com/vi/3K2sIyn8bds/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,Dr. Satyarth Prakash,,,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
6Lpg0L3Y_kw,https://www.youtube.com/watch?v=6Lpg0L3Y_kw,Laser Resurfacing in Bhubaneswar | @RadianceClinics,"Pixel Fractional Resurfacing – Fractional laser resurfacing is the most preferred technique to treat scars with precision. The laser energy splits into tiny beams to treat the affected area of the skin in a more focused way. Unlike ablative lasers which vaporise the skin’s top layer in a confluent manner, these lasers selectively treat the target area by creating evenly-spaced microscopic perforations leaving interve",2023-02-07,PT28S,https://i.ytimg.com/vi/6Lpg0L3Y_kw/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
